scientific_name,cell_id,center_latitude,center_longitude,south_latitude,north_latitude,west_longitude,east_longitude,source
Ciconia ciconia,ciconia_ciconia_0001,36.00,-9.00,35.75,36.25,-9.375,-8.625,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Hirundo rustica,hirundo_rustica_3076,61.00,19.50,60.75,61.25,19.125,19.875,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Hirundo rustica,hirundo_rustica_3077,61.00,20.25,60.75,61.25,19.875,20.625,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Hirundo rustica,hirundo_rustica_3078,61.00,21.00,60.75,61.25,20.625,21.375,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Hirundo rustica,hirundo_rustica_3079,61.00,21.75,60.75,61.25,21.375,22.125,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Hirundo rustica,hirundo_rustica_3080,61.00,22.50,60.75,61.25,22.125,22.875,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Hirundo rustica,hirundo_rustica_3081,61.00,23.25,60.75,61.25,22.875,23.625,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Hirundo rustica,hirundo_rustica_3082,61.00,24.00,60.75,61.25,23.625,24.375,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Hirundo rustica,hirundo_rustica_3083,61.00,24.75,60.75,61.25,24.375,25.125,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Hirundo rustica,hirundo_rustica_3084,61.00,25.50,60.75,61.25,25.125,25.875,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Hirundo rustica,hirundo_rustica_3085,61.00,26.25,60.75,61.25,25.875,26.625,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Hirundo rustica,hirundo_rustica_3086,61.00,27.00,60.75,61.25,26.625,27.375,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Hirundo rustica,hirundo_rustica_3087,61.00,27.75,60.75,61.25,27.375,28.125,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Hirundo rustica,hirundo_rustica_3088,61.00,28.50,60.75,61.25,28.125,28.875,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Hirundo rustica,hirundo_rustica_3089,61.00,29.25,60.75,61.25,28.875,29.625,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Hirundo rustica,hirundo_rustica_3090,61.00,30.00,60.75,61.25,29.625,30.375,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Hirundo rustica,hirundo_rustica_3091,61.00,30.75,60.75,61.25,30.375,31.125,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Hirundo rustica,hirundo_rustica_3092,61.00,31.50,60.75,61.25,31.125,31.875,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Hirundo rustica,hirundo_rustica_3093,61.50,4.50,61.25,61.75,4.125,4.875,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Hirundo rustica,hirundo_rustica_3094,61.50,5.25,61.25,61.75,4.875,5.625,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Hirundo rustica,hirundo_rustica_3095,61.50,6.00,61.25,61.75,5.625,6.375,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Hirundo rustica,hirundo_rustica_3096,61.50,6.75,61.25,61.75,6.375,7.125,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Hirundo rustica,hirundo_rustica_3097,61.50,7.50,61.25,61.75,7.125,7.875,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Hirundo rustica,hirundo_rustica_3098,61.50,8.25,61.25,61.75,7.875,8.625,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Hirundo rustica,hirundo_rustica_3099,61.50,9.00,61.25,61.75,8.625,9.375,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Hirundo rustica,hirundo_rustica_3100,61.50,9.75,61.25,61.75,9.375,10.125,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Hirundo rustica,hirundo_rustica_3101,61.50,10.50,61.25,61.75,10.125,10.875,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Hirundo rustica,hirundo_rustica_3102,61.50,11.25,61.25,61.75,10.875,11.625,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Hirundo rustica,hirundo_rustica_3103,61.50,12.00,61.25,61.75,11.625,12.375,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Hirundo rustica,hirundo_rustica_3104,61.50,12.75,61.25,61.75,12.375,13.125,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Hirundo rustica,hirundo_rustica_3105,61.50,13.50,61.25,61.75,13.125,13.875,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Hirundo rustica,hirundo_rustica_3106,61.50,14.25,61.25,61.75,13.875,14.625,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Hirundo rustica,hirundo_rustica_3107,61.50,15.00,61.25,61.75,14.625,15.375,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Hirundo rustica,hirundo_rustica_3108,61.50,15.75,61.25,61.75,15.375,16.125,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Hirundo rustica,hirundo_rustica_3109,61.50,16.50,61.25,61.75,16.125,16.875,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Hirundo rustica,hirundo_rustica_3110,61.50,17.25,61.25,61.75,16.875,17.625,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Hirundo rustica,hirundo_rustica_3111,61.50,18.00,61.25,61.75,17.625,18.375,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Hirundo rustica,hirundo_rustica_3112,61.50,18.75,61.25,61.75,18.375,19.125,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Hirundo rustica,hirundo_rustica_3113,61.50,19.50,61.25,61.75,19.125,19.875,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Hirundo rustica,hirundo_rustica_3114,61.50,20.25,61.25,61.75,19.875,20.625,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Hirundo rustica,hirundo_rustica_3115,61.50,21.00,61.25,61.75,20.625,21.375,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Hirundo rustica,hirundo_rustica_3116,61.50,21.75,61.25,61.75,21.375,22.125,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Hirundo rustica,hirundo_rustica_3117,61.50,22.50,61.25,61.75,22.125,22.875,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Hirundo rustica,hirundo_rustica_3118,61.50,23.25,61.25,61.75,22.875,23.625,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Hirundo rustica,hirundo_rustica_3119,61.50,24.00,61.25,61.75,23.625,24.375,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Hirundo rustica,hirundo_rustica_3120,61.50,24.75,61.25,61.75,24.375,25.125,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Hirundo rustica,hirundo_rustica_3121,61.50,25.50,61.25,61.75,25.125,25.875,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Hirundo rustica,hirundo_rustica_3122,61.50,26.25,61.25,61.75,25.875,26.625,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Hirundo rustica,hirundo_rustica_3123,61.50,27.00,61.25,61.75,26.625,27.375,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Hirundo rustica,hirundo_rustica_3124,61.50,27.75,61.25,61.75,27.375,28.125,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Hirundo rustica,hirundo_rustica_3125,61.50,28.50,61.25,61.75,28.125,28.875,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Hirundo rustica,hirundo_rustica_3126,61.50,29.25,61.25,61.75,28.875,29.625,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Hirundo rustica,hirundo_rustica_3127,61.50,30.00,61.25,61.75,29.625,30.375,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Hirundo rustica,hirundo_rustica_3128,61.50,30.75,61.25,61.75,30.375,31.125,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Hirundo rustica,hirundo_rustica_3129,61.50,31.50,61.25,61.75,31.125,31.875,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Hirundo rustica,hirundo_rustica_3130,62.00,4.50,61.75,62.25,4.125,4.875,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Hirundo rustica,hirundo_rustica_3131,62.00,5.25,61.75,62.25,4.875,5.625,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Hirundo rustica,hirundo_rustica_3132,62.00,6.00,61.75,62.25,5.625,6.375,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Hirundo rustica,hirundo_rustica_3133,62.00,6.75,61.75,62.25,6.375,7.125,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Hirundo rustica,hirundo_rustica_3134,62.00,7.50,61.75,62.25,7.125,7.875,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Hirundo rustica,hirundo_rustica_3135,62.00,8.25,61.75,62.25,7.875,8.625,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Hirundo rustica,hirundo_rustica_3136,62.00,9.00,61.75,62.25,8.625,9.375,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Hirundo rustica,hirundo_rustica_3137,62.00,9.75,61.75,62.25,9.375,10.125,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Hirundo rustica,hirundo_rustica_3138,62.00,10.50,61.75,62.25,10.125,10.875,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Hirundo rustica,hirundo_rustica_3139,62.00,11.25,61.75,62.25,10.875,11.625,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Hirundo rustica,hirundo_rustica_3140,62.00,12.00,61.75,62.25,11.625,12.375,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Hirundo rustica,hirundo_rustica_3141,62.00,12.75,61.75,62.25,12.375,13.125,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Hirundo rustica,hirundo_rustica_3142,62.00,13.50,61.75,62.25,13.125,13.875,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Hirundo rustica,hirundo_rustica_3143,62.00,14.25,61.75,62.25,13.875,14.625,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Hirundo rustica,hirundo_rustica_3144,62.00,15.00,61.75,62.25,14.625,15.375,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Hirundo rustica,hirundo_rustica_3145,62.00,15.75,61.75,62.25,15.375,16.125,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Hirundo rustica,hirundo_rustica_3146,62.00,16.50,61.75,62.25,16.125,16.875,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Hirundo rustica,hirundo_rustica_3147,62.00,17.25,61.75,62.25,16.875,17.625,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Hirundo rustica,hirundo_rustica_3148,62.00,18.00,61.75,62.25,17.625,18.375,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Hirundo rustica,hirundo_rustica_3149,62.00,18.75,61.75,62.25,18.375,19.125,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Hirundo rustica,hirundo_rustica_3150,62.00,19.50,61.75,62.25,19.125,19.875,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Hirundo rustica,hirundo_rustica_3151,62.00,20.25,61.75,62.25,19.875,20.625,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Hirundo rustica,hirundo_rustica_3152,62.00,21.00,61.75,62.25,20.625,21.375,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Hirundo rustica,hirundo_rustica_3153,62.00,21.75,61.75,62.25,21.375,22.125,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Hirundo rustica,hirundo_rustica_3154,62.00,22.50,61.75,62.25,22.125,22.875,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Hirundo rustica,hirundo_rustica_3155,62.00,23.25,61.75,62.25,22.875,23.625,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Hirundo rustica,hirundo_rustica_3156,62.00,24.00,61.75,62.25,23.625,24.375,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Hirundo rustica,hirundo_rustica_3157,62.00,24.75,61.75,62.25,24.375,25.125,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Hirundo rustica,hirundo_rustica_3158,62.00,25.50,61.75,62.25,25.125,25.875,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Hirundo rustica,hirundo_rustica_3159,62.00,26.25,61.75,62.25,25.875,26.625,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Hirundo rustica,hirundo_rustica_3160,62.00,27.00,61.75,62.25,26.625,27.375,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Hirundo rustica,hirundo_rustica_3161,62.00,27.75,61.75,62.25,27.375,28.125,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Hirundo rustica,hirundo_rustica_3162,62.00,28.50,61.75,62.25,28.125,28.875,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Hirundo rustica,hirundo_rustica_3163,62.00,29.25,61.75,62.25,28.875,29.625,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Hirundo rustica,hirundo_rustica_3164,62.00,30.00,61.75,62.25,29.625,30.375,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Hirundo rustica,hirundo_rustica_3165,62.00,30.75,61.75,62.25,30.375,31.125,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Hirundo rustica,hirundo_rustica_3166,62.00,31.50,61.75,62.25,31.125,31.875,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Hirundo rustica,hirundo_rustica_3167,62.50,4.50,62.25,62.75,4.125,4.875,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Hirundo rustica,hirundo_rustica_3168,62.50,5.25,62.25,62.75,4.875,5.625,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Hirundo rustica,hirundo_rustica_3169,62.50,6.00,62.25,62.75,5.625,6.375,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Hirundo rustica,hirundo_rustica_3170,62.50,6.75,62.25,62.75,6.375,7.125,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Hirundo rustica,hirundo_rustica_3171,62.50,7.50,62.25,62.75,7.125,7.875,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Hirundo rustica,hirundo_rustica_3172,62.50,8.25,62.25,62.75,7.875,8.625,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Hirundo rustica,hirundo_rustica_3173,62.50,9.00,62.25,62.75,8.625,9.375,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Hirundo rustica,hirundo_rustica_3174,62.50,9.75,62.25,62.75,9.375,10.125,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Hirundo rustica,hirundo_rustica_3175,62.50,10.50,62.25,62.75,10.125,10.875,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Hirundo rustica,hirundo_rustica_3176,62.50,11.25,62.25,62.75,10.875,11.625,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Hirundo rustica,hirundo_rustica_3177,62.50,12.00,62.25,62.75,11.625,12.375,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Hirundo rustica,hirundo_rustica_3178,62.50,12.75,62.25,62.75,12.375,13.125,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Hirundo rustica,hirundo_rustica_3179,62.50,13.50,62.25,62.75,13.125,13.875,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Hirundo rustica,hirundo_rustica_3180,62.50,14.25,62.25,62.75,13.875,14.625,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Hirundo rustica,hirundo_rustica_3181,62.50,15.00,62.25,62.75,14.625,15.375,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Hirundo rustica,hirundo_rustica_3182,62.50,15.75,62.25,62.75,15.375,16.125,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Hirundo rustica,hirundo_rustica_3183,62.50,16.50,62.25,62.75,16.125,16.875,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Hirundo rustica,hirundo_rustica_3184,62.50,17.25,62.25,62.75,16.875,17.625,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Hirundo rustica,hirundo_rustica_3185,62.50,18.00,62.25,62.75,17.625,18.375,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Hirundo rustica,hirundo_rustica_3186,62.50,18.75,62.25,62.75,18.375,19.125,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Hirundo rustica,hirundo_rustica_3187,62.50,19.50,62.25,62.75,19.125,19.875,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Hirundo rustica,hirundo_rustica_3188,62.50,20.25,62.25,62.75,19.875,20.625,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Hirundo rustica,hirundo_rustica_3189,62.50,21.00,62.25,62.75,20.625,21.375,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Hirundo rustica,hirundo_rustica_3190,62.50,21.75,62.25,62.75,21.375,22.125,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
